"BROKEN","EPIC","FAILED","FEATURE","PASSED","SKIPPED","STORY","UNKNOWN"
"1","","0","Test for refresh transfer","0","0","Test for refresh transfer from home refresh and then check the status to success after mine the transaction","0"
